run_id,stage,model,topic_index,metric,score
20250921-205356,lemmatized,LDA,5,c_v,0.4254928461255384
20250921-205356,lemmatized,LDA,6,c_v,0.4109246028446313
20250921-205356,lemmatized,LDA,7,c_v,0.4984340112480484
20250921-205356,lemmatized,LDA,8,c_v,0.5409854880156847
20250921-205356,lemmatized,LDA,9,c_v,0.5575458999535439
20250921-205356,lemmatized,LDA,10,c_v,0.4163260949165831
20250921-205356,lemmatized,LDA,11,c_v,0.3442075901234215
20250921-205356,lemmatized,LDA,12,c_v,0.5600173588347238
20250921-205356,lemmatized,LDA,13,c_v,0.4251010701563553
20250921-205356,lemmatized,LDA,14,c_v,0.7885069320846874
20250921-205356,lemmatized,LDA,15,c_v,0.43506460800265295
20250921-205356,lemmatized,LDA,16,c_v,0.47003799187168377
20250921-205356,lemmatized,LDA,17,c_v,0.30081286828913656
20250921-205356,lemmatized,LDA,18,c_v,0.4827443676261229
20250921-205356,lemmatized,LDA,19,c_v,0.34866432026492267
20250921-205356,lemmatized,LDA,20,c_v,0.5429498216551183
20250921-205356,lemmatized,LDA,21,c_v,0.43256033147892714
20250921-205356,lemmatized,LDA,22,c_v,0.4386989212942284
20250921-205356,lemmatized,LDA,23,c_v,0.6267628043170042
20250921-205356,lemmatized,LDA,24,c_v,0.3055779554254906
20250921-205356,lemmatized,LDA,0,u_mass,-4.419247177568038
20250921-205356,lemmatized,LDA,1,u_mass,-3.1404073103911636
20250921-205356,lemmatized,LDA,2,u_mass,-4.130451714081821
20250921-205356,lemmatized,LDA,3,u_mass,-2.743425588708009
20250921-205356,lemmatized,LDA,4,u_mass,-3.714377963573519
20250921-205356,lemmatized,LDA,5,u_mass,-6.314717743801944
20250921-205356,lemmatized,LDA,6,u_mass,-3.0991500272396046
20250921-205356,lemmatized,LDA,7,u_mass,-3.732601226681755
20250921-205356,lemmatized,LDA,8,u_mass,-3.1124411897433304
20250921-205356,lemmatized,LDA,9,u_mass,-3.2579031941014107
20250921-205356,lemmatized,LDA,10,u_mass,-3.871778990589939
20250921-205356,lemmatized,LDA,11,u_mass,-6.713943446816846
20250921-205356,lemmatized,LDA,12,u_mass,-2.7667642817018536
20250921-205356,lemmatized,LDA,13,u_mass,-4.007329390884652
20250921-205356,lemmatized,LDA,14,u_mass,-2.3053025883294493
20250921-205356,lemmatized,LDA,15,u_mass,-3.8670802071332337
20250921-205356,lemmatized,LDA,16,u_mass,-4.975195959101455
20250921-205356,lemmatized,LDA,17,u_mass,-4.343013813368077
20250921-205356,lemmatized,LDA,18,u_mass,-3.704738547426499
20250921-205356,lemmatized,LDA,19,u_mass,-5.504998407087958
20250921-205356,lemmatized,LDA,20,u_mass,-3.7451047825661967
20250921-205356,lemmatized,LDA,21,u_mass,-4.640778965133146
20250921-205356,lemmatized,LDA,22,u_mass,-3.82289235413857
20250921-205356,lemmatized,LDA,23,u_mass,-3.063197254637226
20250921-205356,lemmatized,LDA,24,u_mass,-4.985158105518784
20250921-205356,lemmatized,LDA,0,c_npmi,-0.0006672649173916879
20250921-205356,lemmatized,LDA,1,c_npmi,0.05510273516243346
20250921-205356,lemmatized,LDA,2,c_npmi,-0.10282580842208988
20250921-205356,lemmatized,LDA,3,c_npmi,0.027058999618985505
20250921-205356,lemmatized,LDA,4,c_npmi,-0.03903239627302915
20250921-205356,lemmatized,LDA,5,c_npmi,-0.12338059805447447
20250921-205356,lemmatized,LDA,6,c_npmi,-0.07507332861202659
20250921-205356,lemmatized,LDA,7,c_npmi,-0.03011224297903362
20250921-205356,lemmatized,LDA,8,c_npmi,-0.05928266981830688
20250921-205356,lemmatized,LDA,9,c_npmi,0.02779867561886113
20250921-205356,lemmatized,LDA,10,c_npmi,-0.0951711197723033
20250921-205356,lemmatized,LDA,11,c_npmi,-0.1363302996785893
20250921-205356,lemmatized,LDA,12,c_npmi,0.011926513534300747
20250921-205356,lemmatized,LDA,13,c_npmi,-0.008111807532170634
20250921-205356,lemmatized,LDA,14,c_npmi,0.11508323296162473
20250921-205356,lemmatized,LDA,15,c_npmi,-0.08904695978711406
20250921-205356,lemmatized,LDA,16,c_npmi,-0.04883793265129794
20250921-205356,lemmatized,LDA,17,c_npmi,-0.0993661527468969
20250921-205356,lemmatized,LDA,18,c_npmi,-0.06571494263609823
20250921-205356,lemmatized,LDA,19,c_npmi,-0.12746018930462477
20250921-205356,lemmatized,LDA,20,c_npmi,0.025810657148764383
20250921-205356,lemmatized,LDA,21,c_npmi,-0.13997162439971644
20250921-205356,lemmatized,LDA,22,c_npmi,-0.11275947887835105
20250921-205356,lemmatized,LDA,23,c_npmi,0.03321911554171106
20250921-205356,lemmatized,LDA,24,c_npmi,-0.10853905166500548
20250921-205356,lemmatized,LDA,0,c_uci,-1.8720039840806288
20250921-205356,lemmatized,LDA,1,c_uci,-0.38890629140114313
20250921-205356,lemmatized,LDA,2,c_uci,-3.678073518717491
20250921-205356,lemmatized,LDA,3,c_uci,-0.7562885140922132
20250921-205356,lemmatized,LDA,4,c_uci,-1.8941166959871067
20250921-205356,lemmatized,LDA,5,c_uci,-5.031659465940543
20250921-205356,lemmatized,LDA,6,c_uci,-2.0801072578967434
20250921-205356,lemmatized,LDA,7,c_uci,-2.1980976823331924
20250921-205356,lemmatized,LDA,8,c_uci,-2.4349709917367446
20250921-205356,lemmatized,LDA,9,c_uci,-1.0693738147960827
20250921-205356,lemmatized,LDA,10,c_uci,-3.451211008671723
20250921-205356,lemmatized,LDA,11,c_uci,-5.595296505771159
20250921-205356,lemmatized,LDA,12,c_uci,-0.9950215088906047
20250921-205356,lemmatized,LDA,13,c_uci,-1.8590567230513229
20250921-205356,lemmatized,LDA,14,c_uci,0.3787227635607862
20250921-205356,lemmatized,LDA,15,c_uci,-3.5157694851747383
20250921-205356,lemmatized,LDA,16,c_uci,-2.560795845422366
20250921-205356,lemmatized,LDA,17,c_uci,-3.199861464341472
20250921-205356,lemmatized,LDA,18,c_uci,-2.921102380432034
20250921-205356,lemmatized,LDA,19,c_uci,-4.18535661309355
20250921-205356,lemmatized,LDA,20,c_uci,-1.7645729757125306
20250921-205356,lemmatized,LDA,21,c_uci,-4.706335872647786
20250921-205356,lemmatized,LDA,22,c_uci,-3.969423776670472
20250921-205356,lemmatized,LDA,23,c_uci,-0.891764783776595
20250921-205356,lemmatized,LDA,24,c_uci,-3.641366649778278
20250921-205356,lemmatized,HDP1,0,c_v,0.5988399997126075
20250921-205356,lemmatized,HDP1,1,c_v,0.6106961639911523
20250921-205356,lemmatized,HDP1,2,c_v,0.6963803337572436
20250921-205356,lemmatized,HDP1,3,c_v,0.6333253969396088
20250921-205356,lemmatized,HDP1,4,c_v,0.751629213981248
20250921-205356,lemmatized,HDP1,5,c_v,0.7617599174233496
20250921-205356,lemmatized,HDP1,6,c_v,0.6418914804583967
20250921-205356,lemmatized,HDP1,7,c_v,0.7782730041184591
20250921-205356,lemmatized,HDP1,8,c_v,0.6498425797051832
20250921-205356,lemmatized,HDP1,9,c_v,0.7682150372399644
20250921-205356,lemmatized,HDP1,10,c_v,0.622076433330679
20250921-205356,lemmatized,HDP1,11,c_v,0.7423225400029713
20250921-205356,lemmatized,HDP1,12,c_v,0.6651923509970258
20250921-205356,lemmatized,HDP1,13,c_v,0.6603392024758186
20250921-205356,lemmatized,HDP1,14,c_v,0.6719612698780155
20250921-205356,lemmatized,HDP1,15,c_v,0.642377471462526
20250921-205356,lemmatized,HDP1,16,c_v,0.7148869015399557
20250921-205356,lemmatized,HDP1,17,c_v,0.6492356689706976
20250921-205356,lemmatized,HDP1,18,c_v,0.6868111352503422
20250921-205356,lemmatized,HDP1,19,c_v,0.7121132356902018
20250921-205356,lemmatized,HDP1,20,c_v,0.7223024961006329
20250921-205356,lemmatized,HDP1,21,c_v,0.7085568244036206
20250921-205356,lemmatized,HDP1,22,c_v,0.7163075618688339
20250921-205356,lemmatized,HDP1,23,c_v,0.6978685925670032
20250921-205356,lemmatized,HDP1,24,c_v,0.6633603766327099
20250921-205356,lemmatized,HDP1,0,u_mass,-16.31348827024618
20250921-205356,lemmatized,HDP1,1,u_mass,-16.621568891302886
20250921-205356,lemmatized,HDP1,2,u_mass,-18.66457584159574
20250921-205356,lemmatized,HDP1,3,u_mass,-17.029873512123608
20250921-205356,lemmatized,HDP1,4,u_mass,-20.806281672381388
20250921-205356,lemmatized,HDP1,5,u_mass,-20.843468356101614
20250921-205356,lemmatized,HDP1,6,u_mass,-17.91063355739076
20250921-205356,lemmatized,HDP1,7,u_mass,-21.224512968642596
20250921-205356,lemmatized,HDP1,8,u_mass,-17.404113386823532
20250921-205356,lemmatized,HDP1,9,u_mass,-20.954956512293702
20250921-205356,lemmatized,HDP1,10,u_mass,-16.67840243799373
20250921-205356,lemmatized,HDP1,11,u_mass,-20.648000319364385
20250921-205356,lemmatized,HDP1,12,u_mass,-18.31764370660861
20250921-205356,lemmatized,HDP1,13,u_mass,-17.19091992181721
20250921-205356,lemmatized,HDP1,14,u_mass,-17.51803212389007
20250921-205356,lemmatized,HDP1,15,u_mass,-17.584361459037257
20250921-205356,lemmatized,HDP1,16,u_mass,-19.434406605393814
20250921-205356,lemmatized,HDP1,17,u_mass,-17.178256756358206
20250921-205356,lemmatized,HDP1,18,u_mass,-19.403771411164033
20250921-205356,lemmatized,HDP1,19,u_mass,-19.340563067718342
20250921-205356,lemmatized,HDP1,20,u_mass,-19.58393409620691
20250921-205356,lemmatized,HDP1,21,u_mass,-19.347493855571983
20250921-205356,lemmatized,HDP1,22,u_mass,-18.852601744725987
20250921-205356,lemmatized,HDP1,23,u_mass,-19.730511319297765
20250921-205356,lemmatized,HDP1,24,u_mass,-18.209536206308563
20250921-205356,lemmatized,HDP1,0,c_npmi,-0.4334180311567677
20250921-205356,lemmatized,HDP1,1,c_npmi,-0.4227144864887268
20250921-205356,lemmatized,HDP1,2,c_npmi,-0.4587642027753687
20250921-205356,lemmatized,HDP1,3,c_npmi,-0.43874975193504157
20250921-205356,lemmatized,HDP1,4,c_npmi,-0.4448673612209116
20250921-205356,lemmatized,HDP1,5,c_npmi,-0.4660533997324336
20250921-205356,lemmatized,HDP1,6,c_npmi,-0.4414404667798961
20250921-205356,lemmatized,HDP1,7,c_npmi,-0.48033626691377357
20250921-205356,lemmatized,HDP1,8,c_npmi,-0.4429134493397156
20250921-205356,lemmatized,HDP1,9,c_npmi,-0.46471524136545833
20250921-205356,lemmatized,HDP1,10,c_npmi,-0.4657835530061709
20250921-205356,lemmatized,HDP1,11,c_npmi,-0.4753727266987798
20250921-205356,lemmatized,HDP1,12,c_npmi,-0.45371601070050727
20250921-205356,lemmatized,HDP1,13,c_npmi,-0.43584170622491186
20250921-205356,lemmatized,HDP1,14,c_npmi,-0.44712733853575376
20250921-205356,lemmatized,HDP1,15,c_npmi,-0.4506281724974907
20250921-205356,lemmatized,HDP1,16,c_npmi,-0.4568842060885825
20250921-205356,lemmatized,HDP1,17,c_npmi,-0.41791840974606825
20250921-205356,lemmatized,HDP1,18,c_npmi,-0.4791764627384565
20250921-205356,lemmatized,HDP1,19,c_npmi,-0.4804422907736707
20250921-205356,lemmatized,HDP1,20,c_npmi,-0.48317518554248706
20250921-205356,lemmatized,HDP1,21,c_npmi,-0.4786623103184196
20250921-205356,lemmatized,HDP1,22,c_npmi,-0.4636783891156359
20250921-205356,lemmatized,HDP1,23,c_npmi,-0.487064145674257
20250921-205356,lemmatized,HDP1,24,c_npmi,-0.4785404057077635
20250921-205356,lemmatized,HDP1,0,c_uci,-12.058410197287127
20250921-205356,lemmatized,HDP1,1,c_uci,-11.876465094006825
20250921-205356,lemmatized,HDP1,2,c_uci,-12.83009808094966
20250921-205356,lemmatized,HDP1,3,c_uci,-12.391118975890453
20250921-205356,lemmatized,HDP1,4,c_uci,-12.420640999449377
20250921-205356,lemmatized,HDP1,5,c_uci,-13.03767859770019
20250921-205356,lemmatized,HDP1,6,c_uci,-12.457615630148757
20250921-205356,lemmatized,HDP1,7,c_uci,-13.306946126425178
20250921-205356,lemmatized,HDP1,8,c_uci,-12.462105363428208
20250921-205356,lemmatized,HDP1,9,c_uci,-12.940774456587041
20250921-205356,lemmatized,HDP1,10,c_uci,-13.034936287076212
20250921-205356,lemmatized,HDP1,11,c_uci,-13.193302781262924
20250921-205356,lemmatized,HDP1,12,c_uci,-12.790251558170398
20250921-205356,lemmatized,HDP1,13,c_uci,-12.191430526993653
20250921-205356,lemmatized,HDP1,14,c_uci,-12.50695537102897
20250921-205356,lemmatized,HDP1,15,c_uci,-12.790068069770445
20250921-205356,lemmatized,HDP1,16,c_uci,-12.815887785957276
20250921-205356,lemmatized,HDP1,17,c_uci,-11.780172721422595
20250921-205356,lemmatized,HDP1,18,c_uci,-13.449327978353013
20250921-205356,lemmatized,HDP1,19,c_uci,-13.389957507153431
20250921-205356,lemmatized,HDP1,20,c_uci,-13.488255892970061
20250921-205356,lemmatized,HDP1,21,c_uci,-13.350608412944776
20250921-205356,lemmatized,HDP1,22,c_uci,-12.827610788123613
20250921-205356,lemmatized,HDP1,23,c_uci,-13.519084248513247
20250921-205356,lemmatized,HDP1,24,c_uci,-13.466120213411125
20250921-205356,lemmatized,HDP2,0,c_v,0.6915199663774432
20250921-205356,lemmatized,HDP2,1,c_v,0.6614302582385021
20250921-205356,lemmatized,HDP2,2,c_v,0.7143522134035163
20250921-205356,lemmatized,HDP2,3,c_v,0.6793883754558963
20250921-205356,lemmatized,HDP2,4,c_v,0.7478750191595257
20250921-205356,lemmatized,HDP2,5,c_v,0.6488761346944771
20250921-205356,lemmatized,HDP2,6,c_v,0.7123246362531919
20250921-205356,lemmatized,HDP2,7,c_v,0.7056525763852157
20250921-205356,lemmatized,HDP2,8,c_v,0.6734964051916
20250921-205356,lemmatized,HDP2,9,c_v,0.7105391767165219
20250921-205356,lemmatized,HDP2,10,c_v,0.6120490444104811
20250921-205356,lemmatized,HDP2,11,c_v,0.6776489819852494
20250921-205356,lemmatized,HDP2,12,c_v,0.6898181595917483
20250921-205356,lemmatized,HDP2,13,c_v,0.6548221835658208
20250921-205356,lemmatized,HDP2,14,c_v,0.6858558071251774
20250921-205356,lemmatized,HDP2,15,c_v,0.683895472874174
20250921-205356,lemmatized,HDP2,16,c_v,0.7292644065047046
20250921-205356,lemmatized,HDP2,17,c_v,0.7153976751216398
20250921-205356,lemmatized,HDP2,18,c_v,0.7152971597322824
20250921-205356,lemmatized,HDP2,19,c_v,0.6683131388933928
20250921-205356,lemmatized,HDP2,20,c_v,0.6765971353485241
20250921-205356,lemmatized,HDP2,21,c_v,0.705262148549736
20250921-205356,lemmatized,HDP2,22,c_v,0.6472139563326703
20250921-205356,lemmatized,HDP2,23,c_v,0.7158585944114636
20250921-205356,lemmatized,HDP2,24,c_v,0.7124416084390222
20250921-205356,lemmatized,HDP2,25,c_v,0.6884005368182315
20250921-205356,lemmatized,HDP2,26,c_v,0.7095350410864433
20250921-205356,lemmatized,HDP2,27,c_v,0.7403545804337587
20250921-205356,lemmatized,HDP2,28,c_v,0.6871465148568774
20250921-205356,lemmatized,HDP2,29,c_v,0.6234063057511069
20250921-205356,lemmatized,HDP2,30,c_v,0.7438835773512117
20250921-205356,lemmatized,HDP2,31,c_v,0.6049467884101821
20250921-205356,lemmatized,HDP2,32,c_v,0.683711226467923
20250921-205356,lemmatized,HDP2,33,c_v,0.7493167729028367
20250921-205356,lemmatized,HDP2,34,c_v,0.716563628823222
20250921-205356,lemmatized,HDP2,35,c_v,0.6041559911671492
20250921-205356,lemmatized,HDP2,36,c_v,0.6632953027647245
20250921-205356,lemmatized,HDP2,37,c_v,0.7003072170029159
20250921-205356,lemmatized,HDP2,38,c_v,0.6632351498968064
20250921-205356,lemmatized,HDP2,39,c_v,0.6724066084798788
20250921-205356,lemmatized,HDP2,40,c_v,0.7360717251851865
20250921-205356,lemmatized,HDP2,41,c_v,0.6354265209430301
20250921-205356,lemmatized,HDP2,42,c_v,0.7396751672365232
20250921-205356,lemmatized,HDP2,43,c_v,0.7187684636607
20250921-205356,lemmatized,HDP2,44,c_v,0.7173051463951291
20250921-205356,lemmatized,HDP2,45,c_v,0.57922418416489
20250921-205356,lemmatized,HDP2,46,c_v,0.67789360111265
20250921-205356,lemmatized,HDP2,47,c_v,0.7172896534167533
20250921-205356,lemmatized,HDP2,48,c_v,0.6741748997360175
20250921-205356,lemmatized,HDP2,49,c_v,0.7245523548422319
20250921-205356,lemmatized,HDP2,50,c_v,0.7006159638234892
20250921-205356,lemmatized,HDP2,51,c_v,0.7392742750655197
20250921-205356,lemmatized,HDP2,52,c_v,0.6692128072214045
20250921-205356,lemmatized,HDP2,53,c_v,0.7419022167244117
20250921-205356,lemmatized,HDP2,54,c_v,0.7091215641017975
20250921-205356,lemmatized,HDP2,55,c_v,0.6734583597911084
20250921-205356,lemmatized,HDP2,56,c_v,0.7212431712692877
20250921-205356,lemmatized,HDP2,57,c_v,0.6968470022383031
20250921-205356,lemmatized,HDP2,58,c_v,0.724168267963378
20250921-205356,lemmatized,HDP2,59,c_v,0.6250588815607564
20250921-205356,lemmatized,HDP2,60,c_v,0.7476732308674501
20250921-205356,lemmatized,HDP2,61,c_v,0.7370565094250632
20250921-205356,lemmatized,HDP2,62,c_v,0.6340190061900366
20250921-205356,lemmatized,HDP2,63,c_v,0.7378049378275793
20250921-205356,lemmatized,HDP2,64,c_v,0.7333123764099663
20250921-205356,lemmatized,HDP2,65,c_v,0.6414877456111852
20250921-205356,lemmatized,HDP2,66,c_v,0.7483585265243132
20250921-205356,lemmatized,HDP2,67,c_v,0.7046412620526611
20250921-205356,lemmatized,HDP2,68,c_v,0.6460798387297295
20250921-205356,lemmatized,HDP2,69,c_v,0.6999549463352464
20250921-205356,lemmatized,HDP2,70,c_v,0.6373922086905528
20250921-205356,lemmatized,HDP2,71,c_v,0.7091824204893635
20250921-205356,lemmatized,HDP2,72,c_v,0.635683764225098
20250921-205356,lemmatized,HDP2,73,c_v,0.7009118050908865
20250921-205356,lemmatized,HDP2,74,c_v,0.7132686816093222
20250921-205356,lemmatized,HDP2,75,c_v,0.6874789267728716
20250921-205356,lemmatized,HDP2,76,c_v,0.6760026099028994
20250921-205356,lemmatized,HDP2,77,c_v,0.7249874117849958
20250921-205356,lemmatized,HDP2,78,c_v,0.6360129955900076
20250921-205356,lemmatized,HDP2,79,c_v,0.5321058955661113
20250921-205356,lemmatized,HDP2,80,c_v,0.6532893451887378
20250921-205356,lemmatized,HDP2,81,c_v,0.6605270357754589
20250921-205356,lemmatized,HDP2,82,c_v,0.674034917597697
20250921-205356,lemmatized,HDP2,83,c_v,0.6416178165039027
20250921-205356,lemmatized,HDP2,84,c_v,0.7236474250355115
20250921-205356,lemmatized,HDP2,85,c_v,0.6965952232108933
20250921-205356,lemmatized,HDP2,86,c_v,0.7031336790880716
20250921-205356,lemmatized,HDP2,87,c_v,0.7215500810938276
20250921-205356,lemmatized,HDP2,88,c_v,0.64884536790073
20250921-205356,lemmatized,HDP2,89,c_v,0.7005285169665171
20250921-205356,lemmatized,HDP2,90,c_v,0.7523828952604357
20250921-205356,lemmatized,HDP2,91,c_v,0.6689121922861978
20250921-205356,lemmatized,HDP2,92,c_v,0.6986004605887699
20250921-205356,lemmatized,HDP2,93,c_v,0.6338909773591251
20250921-205356,lemmatized,HDP2,94,c_v,0.6785179262289068
20250921-205356,lemmatized,HDP2,95,c_v,0.7143443926262997
20250921-205356,lemmatized,HDP2,96,c_v,0.7056254861219904
20250921-205356,lemmatized,HDP2,97,c_v,0.7072897148228251
20250921-205356,lemmatized,HDP2,98,c_v,0.7444216390523618
20250921-205356,lemmatized,HDP2,99,c_v,0.6257400586097166
20250921-205356,lemmatized,HDP2,0,u_mass,-18.648072141206516
20250921-205356,lemmatized,HDP2,1,u_mass,-17.92372152737958
20250921-205356,lemmatized,HDP2,2,u_mass,-19.77880992483105
20250921-205356,lemmatized,HDP2,3,u_mass,-18.778594490739486
20250921-205356,lemmatized,HDP2,4,u_mass,-20.078396390552417
20250921-205356,lemmatized,HDP2,5,u_mass,-17.927278017321456
20250921-205356,lemmatized,HDP2,6,u_mass,-19.849221252677292
20250921-205356,lemmatized,HDP2,7,u_mass,-19.100284808639934
20250921-205356,lemmatized,HDP2,8,u_mass,-18.243477099648224
20250921-205356,lemmatized,HDP2,9,u_mass,-19.64814771127596
20250921-205356,lemmatized,HDP2,10,u_mass,-16.704749845452152
20250921-205356,lemmatized,HDP2,11,u_mass,-18.217002179459854
20250921-205356,lemmatized,HDP2,12,u_mass,-18.617469624391795
20250921-205356,lemmatized,HDP2,13,u_mass,-19.059886941141357
20250921-205356,lemmatized,HDP2,14,u_mass,-18.888033402666423
20250921-205356,lemmatized,HDP2,15,u_mass,-18.931579464277462
20250921-205356,lemmatized,HDP2,16,u_mass,-19.7282755963373
20250921-205356,lemmatized,HDP2,17,u_mass,-19.636343683160092
20250921-205356,lemmatized,HDP2,18,u_mass,-19.65464737509899
20250921-205356,lemmatized,HDP2,19,u_mass,-17.467916200274676
20250921-205356,lemmatized,HDP2,20,u_mass,-18.022722816301027
20250921-205356,lemmatized,HDP2,21,u_mass,-18.955272115141874
20250921-205356,lemmatized,HDP2,22,u_mass,-18.038717867360965
20250921-205356,lemmatized,HDP2,23,u_mass,-19.68858431816213
20250921-205356,lemmatized,HDP2,24,u_mass,-19.58557399744822
20250921-205356,lemmatized,HDP2,25,u_mass,-19.325845919880987
20250921-205356,lemmatized,HDP2,26,u_mass,-18.925562143715016
20250921-205356,lemmatized,HDP2,27,u_mass,-20.253156495802905
20250921-205356,lemmatized,HDP2,28,u_mass,-19.213480328420932
20250921-205356,lemmatized,HDP2,29,u_mass,-17.7064722129192
20250921-205356,lemmatized,HDP2,30,u_mass,-20.08439729226009
20250921-205356,lemmatized,HDP2,31,u_mass,-16.75761688052645
20250921-205356,lemmatized,HDP2,32,u_mass,-18.815485383195306
